sp,model,rcp,scen,dispersal,year,hs_change,area_km2,sd_hsc,sd_area
Aesculus californica,meanthr,rcp85,cnrm,nd_change_prop,2085,-0.7544152814875703,7824.407157711044,0.17359243582293982,7370.478927966256
Aesculus californica,meanthr,rcp85,cnrm,fd_change_prop,2085,-0.4142178940426202,18663.20400745942,0.1952174819106438,8879.262208555181
Aesculus californica,meanthr,rcp85,hades,nd_change_prop,2055,-0.5722946367010494,13626.82876303777,0.17359243582293982,7370.478927966256
Aesculus californica,meanthr,rcp85,hades,fd_change_prop,2055,-0.145737760653455,27217.06635735591,0.1952174819106438,8879.262208555181
Aesculus californica,meanthr,rcp85,hades,nd_change_prop,2085,-0.8812107112409278,3784.664480981729,0.17359243582293982,7370.478927966256
Aesculus californica,meanthr,rcp85,hades,fd_change_prop,2085,-0.5251928563509038,15127.50644992715,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp45,cnrm,nd_change_prop,2055,-0.3089962736822066,28581.16437897723,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp45,cnrm,fd_change_prop,2055,0.12588402424692843,46568.60034625437,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp45,cnrm,nd_change_prop,2085,-0.3883370974305818,25299.484354472013,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp45,cnrm,fd_change_prop,2085,0.05997272827523609,43842.389889131606,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp45,hades,nd_change_prop,2055,-0.360534546029457,26449.448184602013,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp45,hades,fd_change_prop,2055,0.0338266713062979,42760.941665873186,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp45,hades,nd_change_prop,2085,-0.46810763359961927,22000.03064675371,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp45,hades,fd_change_prop,2085,-0.05676459005854486,39013.92318572004,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp85,cnrm,nd_change_prop,2055,-0.27701767554988993,29903.85705778437,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp85,cnrm,fd_change_prop,2055,0.14675743557371493,47431.96240576157,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp85,cnrm,nd_change_prop,2085,-0.5029948999414838,20557.03018803923,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp85,cnrm,fd_change_prop,2085,-0.01657228612821858,40676.34959769305,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp85,hades,nd_change_prop,2055,-0.438902593685458,23208.00393935698,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp85,hades,fd_change_prop,2055,0.06016086426946752,43850.1715342544,0.1952174819106438,8879.262208555181
Aesculus californica,meanw,rcp85,hades,nd_change_prop,2085,-0.6934468478659255,12679.593030165668,0.17359243582293982,7370.478927966256
Aesculus californica,meanw,rcp85,hades,fd_change_prop,2085,-0.1840512178366907,33749.11795643571,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp45,cnrm,nd_change_prop,2055,-0.5156203728260398,20361.266356771303,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp45,cnrm,fd_change_prop,2055,-0.29820153891296836,29500.632547936035,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp45,cnrm,nd_change_prop,2085,-0.5875170658550214,17339.034134753496,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp45,cnrm,fd_change_prop,2085,-0.3531124439699882,27192.410853558657,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp45,hades,nd_change_prop,2055,-0.5079064665623846,20685.526278687965,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp45,hades,fd_change_prop,2055,-0.2907003255472758,29815.951761976772,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp45,hades,nd_change_prop,2085,-0.6262037587822418,15712.809547750256,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp45,hades,fd_change_prop,2085,-0.3991171267431425,25258.56899264457,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp85,cnrm,nd_change_prop,2055,-0.4471153351935978,23240.927762336258,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp85,cnrm,fd_change_prop,2055,-0.22216866043307845,32696.732474007174,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp85,cnrm,nd_change_prop,2085,-0.7772029960346633,9365.44166338284,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp85,cnrm,fd_change_prop,2085,-0.5540099443511826,18747.531494084706,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp85,hades,nd_change_prop,2055,-0.5658750383046728,18248.773237581147,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp85,hades,fd_change_prop,2055,-0.24892892816990525,31571.844248738453,0.1952174819106438,8879.262208555181
Aesculus californica,median,rcp85,hades,nd_change_prop,2085,-0.8739154678498832,5300.059289354513,0.17359243582293982,7370.478927966256
Aesculus californica,median,rcp85,hades,fd_change_prop,2085,-0.6003796639796884,16798.345031075736,0.1952174819106438,8879.262208555181
Arctostaphylos glandulosa,mean,rcp45,cnrm,nd_change_prop,2055,0.00580584446542902,16506.90247483835,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp45,cnrm,fd_change_prop,2055,2.4084439051756132,55938.083322227954,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp45,cnrm,nd_change_prop,2085,-0.03829851789643034,15783.078476172805,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp45,cnrm,fd_change_prop,2085,2.2485106296426243,53313.31931212457,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp45,hades,nd_change_prop,2055,-0.12340100668432352,14386.408840061877,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp45,hades,fd_change_prop,2055,1.9885360626991735,49046.715726464674,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp45,hades,nd_change_prop,2085,-0.11777120568340388,14478.802990072323,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp45,hades,fd_change_prop,2085,2.2126038671544,52724.03120066474,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp85,cnrm,nd_change_prop,2055,-0.05118262545222454,15571.629409666475,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp85,cnrm,fd_change_prop,2055,2.269471585748291,53657.322541097165,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp85,cnrm,nd_change_prop,2085,0.26269020633214246,20722.790791632346,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp85,cnrm,fd_change_prop,2085,3.5867703071736887,75276.3274856898,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp85,hades,nd_change_prop,2055,-0.415670464199911,9589.793809307264,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp85,hades,fd_change_prop,2055,1.835648997709112,46537.59144035902,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,mean,rcp85,hades,nd_change_prop,2085,0.03356989472501274,16962.555494219083,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,mean,rcp85,hades,fd_change_prop,2085,2.8556262736817097,63277.07005213761,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp45,cnrm,nd_change_prop,2055,-0.03303762071588487,10632.834231361783,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp45,cnrm,fd_change_prop,2055,3.706342158950053,51751.50252405203,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp45,cnrm,nd_change_prop,2085,-0.04734171807390359,10475.54466219605,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp45,cnrm,fd_change_prop,2085,3.8336331636593015,53151.20967007251,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp45,hades,nd_change_prop,2055,-0.09199016743716731,9984.584961035383,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp45,hades,fd_change_prop,2055,3.5509736337164965,50043.05159672371,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp45,hades,nd_change_prop,2085,-0.16124430606650134,9223.058151247164,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp45,hades,fd_change_prop,2085,3.762453047434778,52368.5045797827,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp85,cnrm,nd_change_prop,2055,-0.06047359327278129,10331.144988405253,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp85,cnrm,fd_change_prop,2055,3.618130946960088,50781.52146322607,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp85,cnrm,nd_change_prop,2085,0.03658602825084258,11398.424221112791,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp85,cnrm,fd_change_prop,2085,4.960306502726821,65540.24475959578,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp85,hades,nd_change_prop,2055,-0.369884937188758,6928.82076189592,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp85,hades,fd_change_prop,2055,3.530211645591957,49814.7502865888,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meansup,rcp85,hades,nd_change_prop,2085,-0.11008760400597592,9785.58337920426,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meansup,rcp85,hades,fd_change_prop,2085,4.804339353656317,63825.21129279996,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp45,cnrm,nd_change_prop,2055,-0.01196869711964868,14498.310558364732,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp45,cnrm,fd_change_prop,2055,2.1327002386733755,45969.050589938706,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp45,cnrm,nd_change_prop,2085,-0.05555754351309064,13858.69050781507,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp45,cnrm,fd_change_prop,2085,2.0085063648863453,44146.63732594441,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp45,hades,nd_change_prop,2055,-0.15597761282435046,12385.132588220022,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp45,hades,fd_change_prop,2055,1.636589702953581,38689.155107706894,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp45,hades,nd_change_prop,2085,-0.15877013871144205,12344.155235138902,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp45,hades,fd_change_prop,2085,1.9132469839994704,42748.807030821954,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp85,cnrm,nd_change_prop,2055,-0.07352522012850278,13595.033926466798,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp85,cnrm,fd_change_prop,2055,1.9715963486453505,43605.02201819435,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp85,cnrm,nd_change_prop,2085,0.2449253212047584,18267.957580068993,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp85,cnrm,fd_change_prop,2085,3.366852782529619,64078.92909789777,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp85,hades,nd_change_prop,2055,-0.4868575665895161,7529.820501204427,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp85,hades,fd_change_prop,2055,1.5050641426382645,36759.15712661528,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanthr,rcp85,hades,nd_change_prop,2085,0.00564458057012211,14756.766711679482,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanthr,rcp85,hades,fd_change_prop,2085,2.4957357685757917,51296.21162309792,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp45,cnrm,nd_change_prop,2055,0.01410029167851078,16537.27235203744,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp45,cnrm,fd_change_prop,2055,2.6002707482414205,58710.818242834,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp45,cnrm,nd_change_prop,2085,-0.02901123439565844,15834.238289183117,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp45,cnrm,fd_change_prop,2085,2.449058075834258,56244.942661102665,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp45,hades,nd_change_prop,2055,-0.11261779989810763,14470.838085595777,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp45,hades,fd_change_prop,2055,2.236609974455164,52780.48047525298,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp45,hades,nd_change_prop,2085,-0.1089451294912449,14530.729549266523,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp45,hades,fd_change_prop,2085,2.4433743066843636,56152.255538153186,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp85,cnrm,nd_change_prop,2055,-0.04264667870285166,15611.880542124523,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp85,cnrm,fd_change_prop,2055,2.4787762803941176,56729.56735419541,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp85,cnrm,nd_change_prop,2085,0.2628662491452665,20593.981953938717,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp85,cnrm,fd_change_prop,2085,3.724712875766073,77047.47178644093,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp85,hades,nd_change_prop,2055,-0.3877300113819276,9984.491314953526,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp85,hades,fd_change_prop,2055,2.0919774294513127,50421.909230057776,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,meanw,rcp85,hades,nd_change_prop,2085,0.03923803391753205,16947.201915349113,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,meanw,rcp85,hades,fd_change_prop,2085,3.048356542872663,66017.90303878741,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp45,cnrm,nd_change_prop,2055,0.0261211550196017,15820.893701701185,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp45,cnrm,fd_change_prop,2055,1.8753951804830753,44333.28489357342,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp45,cnrm,nd_change_prop,2085,-0.04853230593641399,14669.87516507754,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp45,cnrm,fd_change_prop,2085,1.699932660395031,41627.976787054045,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp45,hades,nd_change_prop,2055,-0.14628428882514338,13162.72006662958,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp45,hades,fd_change_prop,2055,1.2270274101345182,34336.650944341985,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp45,hades,nd_change_prop,2085,-0.13243356537177517,13376.272649943405,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp45,hades,fd_change_prop,2085,1.459591874258622,37922.36560162362,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp85,cnrm,nd_change_prop,2055,-0.07121720301517259,14320.115934833218,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp85,cnrm,fd_change_prop,2055,1.717099941926448,41892.66457263092,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp85,cnrm,nd_change_prop,2085,0.391035593079975,21447.200601746434,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp85,cnrm,fd_change_prop,2085,3.513084951874088,69583.43753178268,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp85,hades,nd_change_prop,2055,-0.5083957734437647,7579.629533614527,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp85,hades,fd_change_prop,2055,0.789686959028376,27593.668641952805,0.9513045060425418,10724.78761901636
Arctostaphylos glandulosa,median,rcp85,hades,nd_change_prop,2085,0.05236278819448233,16225.491235810974,0.1853608571167296,3539.7850794595774
Arctostaphylos glandulosa,median,rcp85,hades,fd_change_prop,2085,2.367665503774394,51923.184409040725,0.9513045060425418,10724.78761901636
Arctostaphylos glauca,mean,rcp45,cnrm,nd_change_prop,2055,-0.28334855401258524,19752.838366152027,0.16675470392894828,3854.095656657163
Arctostaphylos glauca,mean,rcp45,cnrm,fd_change_prop,2055,-0.05766799094452918,25973.20073285794,0.8750898588237647,13625.857568340989
Arctostaphylos glauca,mean,rcp45,cnrm,nd_change_prop,2085,-0.3463051808418146,18017.58466534842,0.16675470392894828,3854.095656657163
Arctostaphylos glauca,mean,rcp45,cnrm,fd_change_prop,2085,-0.12320016997479932,24166.95789693768,0.8750898588237647,13625.857568340989
Arctostaphylos glauca,mean,rcp45,hades,nd_change_prop,2055,-0.28112459138459645,19814.136748467434,0.16675470392894828,3854.095656657163
Arctostaphylos glauca,mean,rcp45,hades,fd_change_prop,2055,-6.838368057986553e-4,27543.837047675344,0.8750898588237647,13625.857568340989
Arctostaphylos glauca,mean,rcp45,hades,nd_change_prop,2085,-0.40499671154605743,16399.88846735133,0.16675470392894828,3854.095656657163
Arctostaphylos glauca,mean,rcp45,hades,fd_change_prop,2085,-0.15172871132937504,23380.63468590642,0.8750898588237647,13625.857568340989
Arctostaphylos glauca,mean,rcp85,cnrm,nd_change_prop,2055,-0.24274455028217581,20871.99374802716,0.16675470392894828,3854.095656657163
Arctostaphylos glauca,mean,rcp85,cnrm,fd_change_prop,2055,0.00873845788534953,27803.54079224264,0.8750898588237647,13625.857568340989
Arctostaphylos glauca,mean,rcp85,cnrm,nd_change_prop,2085,-0.5682867416516597,11899.176734277253,0.16675470392894828,3854.095656657163
